# event_id; type; stop_id; line_id; line_direction; line_freq_repetition
170; "arrival"; 29; 3; >; 1
171; "departure"; 29; 3; >; 1
172; "arrival"; 28; 3; >; 1
173; "departure"; 28; 3; >; 1
174; "arrival"; 27; 3; >; 1
175; "departure"; 27; 3; >; 1
176; "arrival"; 31; 3; >; 1
177; "departure"; 31; 3; >; 1
178; "arrival"; 32; 3; >; 1
179; "departure"; 32; 3; >; 1
180; "arrival"; 33; 3; >; 1
181; "departure"; 33; 3; >; 1
182; "arrival"; 19; 3; >; 1
183; "departure"; 19; 3; >; 1
184; "arrival"; 20; 3; >; 1
185; "departure"; 30; 3; >; 2
186; "arrival"; 29; 3; >; 2
187; "departure"; 29; 3; >; 2
188; "arrival"; 28; 3; >; 2
189; "departure"; 28; 3; >; 2
190; "arrival"; 27; 3; >; 2
191; "departure"; 27; 3; >; 2
192; "arrival"; 31; 3; >; 2
193; "departure"; 31; 3; >; 2
194; "arrival"; 32; 3; >; 2
195; "departure"; 32; 3; >; 2
196; "arrival"; 33; 3; >; 2
197; "departure"; 33; 3; >; 2
198; "arrival"; 19; 3; >; 2
199; "departure"; 19; 3; >; 2
200; "arrival"; 20; 3; >; 2
201; "departure"; 20; 3; <; 1
202; "arrival"; 19; 3; <; 1
203; "departure"; 19; 3; <; 1
204; "arrival"; 33; 3; <; 1
205; "departure"; 33; 3; <; 1
206; "arrival"; 32; 3; <; 1
207; "departure"; 32; 3; <; 1
208; "arrival"; 31; 3; <; 1
209; "departure"; 31; 3; <; 1
210; "arrival"; 27; 3; <; 1
211; "departure"; 27; 3; <; 1
212; "arrival"; 28; 3; <; 1
213; "departure"; 28; 3; <; 1
214; "arrival"; 29; 3; <; 1
215; "departure"; 29; 3; <; 1
216; "arrival"; 30; 3; <; 1
217; "departure"; 20; 3; <; 2
218; "arrival"; 19; 3; <; 2
219; "departure"; 19; 3; <; 2
220; "arrival"; 33; 3; <; 2
221; "departure"; 33; 3; <; 2
222; "arrival"; 32; 3; <; 2
223; "departure"; 32; 3; <; 2
224; "arrival"; 31; 3; <; 2
225; "departure"; 31; 3; <; 2
226; "arrival"; 27; 3; <; 2
227; "departure"; 27; 3; <; 2
228; "arrival"; 28; 3; <; 2
229; "departure"; 28; 3; <; 2
230; "arrival"; 29; 3; <; 2
231; "departure"; 29; 3; <; 2
232; "arrival"; 30; 3; <; 2
233; "departure"; 22; 4; >; 1
234; "arrival"; 21; 4; >; 1
235; "departure"; 21; 4; >; 1
236; "arrival"; 20; 4; >; 1
237; "departure"; 20; 4; >; 1
238; "arrival"; 19; 4; >; 1
239; "departure"; 19; 4; >; 1
240; "arrival"; 18; 4; >; 1
241; "departure"; 18; 4; >; 1
242; "arrival"; 17; 4; >; 1
243; "departure"; 17; 4; >; 1
244; "arrival"; 16; 4; >; 1
245; "departure"; 16; 4; >; 1
246; "arrival"; 12; 4; >; 1
247; "departure"; 12; 4; >; 1
248; "arrival"; 11; 4; >; 1
249; "departure"; 22; 4; >; 2
250; "arrival"; 21; 4; >; 2
251; "departure"; 21; 4; >; 2
252; "arrival"; 20; 4; >; 2
253; "departure"; 20; 4; >; 2
254; "arrival"; 19; 4; >; 2
255; "departure"; 19; 4; >; 2
256; "arrival"; 18; 4; >; 2
257; "departure"; 18; 4; >; 2
258; "arrival"; 17; 4; >; 2
259; "departure"; 17; 4; >; 2
260; "arrival"; 16; 4; >; 2
261; "departure"; 16; 4; >; 2
262; "arrival"; 12; 4; >; 2
263; "departure"; 12; 4; >; 2
264; "arrival"; 11; 4; >; 2
265; "departure"; 11; 4; <; 1
266; "arrival"; 12; 4; <; 1
267; "departure"; 12; 4; <; 1
268; "arrival"; 16; 4; <; 1
269; "departure"; 16; 4; <; 1
270; "arrival"; 17; 4; <; 1
271; "departure"; 17; 4; <; 1
272; "arrival"; 18; 4; <; 1
273; "departure"; 18; 4; <; 1
274; "arrival"; 19; 4; <; 1
275; "departure"; 19; 4; <; 1
276; "arrival"; 20; 4; <; 1
277; "departure"; 20; 4; <; 1
278; "arrival"; 21; 4; <; 1
279; "departure"; 21; 4; <; 1
280; "arrival"; 22; 4; <; 1
281; "departure"; 11; 4; <; 2
282; "arrival"; 12; 4; <; 2
283; "departure"; 12; 4; <; 2
284; "arrival"; 16; 4; <; 2
285; "departure"; 16; 4; <; 2
286; "arrival"; 17; 4; <; 2
287; "departure"; 17; 4; <; 2
288; "arrival"; 18; 4; <; 2
289; "departure"; 18; 4; <; 2
290; "arrival"; 19; 4; <; 2
291; "departure"; 19; 4; <; 2
292; "arrival"; 20; 4; <; 2
293; "departure"; 20; 4; <; 2
294; "arrival"; 21; 4; <; 2
295; "departure"; 21; 4; <; 2
296; "arrival"; 22; 4; <; 2
297; "departure"; 11; 6; >; 1
298; "arrival"; 12; 6; >; 1
299; "departure"; 12; 6; >; 1
300; "arrival"; 16; 6; >; 1
301; "departure"; 16; 6; >; 1
302; "arrival"; 17; 6; >; 1
303; "departure"; 17; 6; >; 1
304; "arrival"; 18; 6; >; 1
305; "departure"; 18; 6; >; 1
306; "arrival"; 19; 6; >; 1
307; "departure"; 19; 6; >; 1
308; "arrival"; 34; 6; >; 1
309; "departure"; 34; 6; >; 1
310; "arrival"; 2; 6; >; 1
311; "departure"; 2; 6; >; 1
312; "arrival"; 1; 6; >; 1
313; "departure"; 1; 6; <; 1
314; "arrival"; 2; 6; <; 1
315; "departure"; 2; 6; <; 1
316; "arrival"; 34; 6; <; 1
317; "departure"; 34; 6; <; 1
318; "arrival"; 19; 6; <; 1
319; "departure"; 19; 6; <; 1
320; "arrival"; 18; 6; <; 1
321; "departure"; 18; 6; <; 1
322; "arrival"; 17; 6; <; 1
323; "departure"; 17; 6; <; 1
324; "arrival"; 16; 6; <; 1
325; "departure"; 16; 6; <; 1
326; "arrival"; 12; 6; <; 1
327; "departure"; 12; 6; <; 1
328; "arrival"; 11; 6; <; 1
329; "departure"; 22; 7; >; 1
330; "arrival"; 21; 7; >; 1
331; "departure"; 21; 7; >; 1
332; "arrival"; 20; 7; >; 1
333; "departure"; 20; 7; >; 1
334; "arrival"; 19; 7; >; 1
335; "departure"; 19; 7; >; 1
336; "arrival"; 34; 7; >; 1
337; "departure"; 34; 7; >; 1
338; "arrival"; 2; 7; >; 1
339; "departure"; 2; 7; >; 1
340; "arrival"; 3; 7; >; 1
341; "departure"; 3; 7; >; 1
342; "arrival"; 4; 7; >; 1
343; "departure"; 22; 7; >; 2
344; "arrival"; 21; 7; >; 2
345; "departure"; 21; 7; >; 2
346; "arrival"; 20; 7; >; 2
347; "departure"; 20; 7; >; 2
348; "arrival"; 19; 7; >; 2
349; "departure"; 19; 7; >; 2
350; "arrival"; 34; 7; >; 2
351; "departure"; 34; 7; >; 2
352; "arrival"; 2; 7; >; 2
353; "departure"; 2; 7; >; 2
354; "arrival"; 3; 7; >; 2
355; "departure"; 3; 7; >; 2
356; "arrival"; 4; 7; >; 2
357; "departure"; 4; 7; <; 1
358; "arrival"; 3; 7; <; 1
359; "departure"; 3; 7; <; 1
360; "arrival"; 2; 7; <; 1
361; "departure"; 2; 7; <; 1
362; "arrival"; 34; 7; <; 1
363; "departure"; 34; 7; <; 1
364; "arrival"; 19; 7; <; 1
365; "departure"; 19; 7; <; 1
366; "arrival"; 20; 7; <; 1
367; "departure"; 20; 7; <; 1
368; "arrival"; 21; 7; <; 1
369; "departure"; 21; 7; <; 1
370; "arrival"; 22; 7; <; 1
371; "departure"; 4; 7; <; 2
372; "arrival"; 3; 7; <; 2
373; "departure"; 3; 7; <; 2
374; "arrival"; 2; 7; <; 2
375; "departure"; 2; 7; <; 2
376; "arrival"; 34; 7; <; 2
377; "departure"; 34; 7; <; 2
378; "arrival"; 19; 7; <; 2
379; "departure"; 19; 7; <; 2
380; "arrival"; 20; 7; <; 2
381; "departure"; 20; 7; <; 2
382; "arrival"; 21; 7; <; 2
383; "departure"; 21; 7; <; 2
384; "arrival"; 22; 7; <; 2
385; "departure"; 22; 9; >; 1
386; "arrival"; 21; 9; >; 1
387; "departure"; 21; 9; >; 1
388; "arrival"; 20; 9; >; 1
389; "departure"; 20; 9; >; 1
390; "arrival"; 19; 9; >; 1
391; "departure"; 19; 9; >; 1
392; "arrival"; 34; 9; >; 1
393; "departure"; 34; 9; >; 1
394; "arrival"; 2; 9; >; 1
395; "departure"; 2; 9; >; 1
396; "arrival"; 1; 9; >; 1
397; "departure"; 1; 9; <; 1
398; "arrival"; 2; 9; <; 1
399; "departure"; 2; 9; <; 1
400; "arrival"; 34; 9; <; 1
401; "departure"; 34; 9; <; 1
402; "arrival"; 19; 9; <; 1
403; "departure"; 19; 9; <; 1
404; "arrival"; 20; 9; <; 1
405; "departure"; 20; 9; <; 1
406; "arrival"; 21; 9; <; 1
407; "departure"; 21; 9; <; 1
408; "arrival"; 22; 9; <; 1
409; "departure"; 20; 13; >; 1
410; "arrival"; 21; 13; >; 1
411; "departure"; 21; 13; <; 1
412; "arrival"; 20; 13; <; 1
