activity_index; type; from_event; to_event; lower_bound; upper_bound; weight
171; "drive"; 32; 41; 6; 8; 39.0
172; "wait"; 41; 171; 0; 3; 34.0
173; "drive"; 171; 182; 6; 8; 75.0
174; "wait"; 182; 212; 0; 3; 72.0
175; "drive"; 212; 94; 6; 8; 109.0
176; "wait"; 94; 3; 0; 3; 93.0
177; "drive"; 3; 214; 6; 8; 185.0
178; "wait"; 214; 129; 0; 3; 27.0
179; "drive"; 129; 98; 6; 8; 36.0
180; "wait"; 98; 42; 0; 3; 25.0
181; "drive"; 42; 120; 6; 8; 58.0
182; "wait"; 120; 142; 0; 3; 44.0
183; "drive"; 142; 154; 6; 8; 85.0
184; "wait"; 154; 80; 0; 3; 38.0
185; "drive"; 80; 91; 6; 8; 42.0
186; "drive"; 130; 144; 6; 8; 50.0
187; "wait"; 144; 62; 0; 3; 46.0
188; "drive"; 62; 84; 6; 8; 104.0
189; "wait"; 84; 52; 0; 3; 89.0
190; "drive"; 52; 96; 6; 8; 126.0
191; "wait"; 96; 1; 0; 3; 105.0
192; "drive"; 1; 113; 6; 8; 192.0
193; "wait"; 113; 27; 0; 3; 36.0
194; "drive"; 27; 68; 6; 8; 52.0
195; "wait"; 68; 88; 0; 3; 40.0
196; "drive"; 88; 79; 6; 8; 75.0
197; "wait"; 79; 102; 0; 3; 36.0
198; "drive"; 102; 14; 6; 8; 45.0
199; "wait"; 14; 40; 0; 3; 14.0
200; "drive"; 40; 213; 6; 8; 18.0
201; "change"; 71; 216; 3; 32; 0.0
202; "change"; 71; 210; 3; 32; 0.0
203; "change"; 60; 172; 3; 32; 0.0
204; "change"; 60; 140; 3; 32; 0.0
205; "change"; 60; 212; 3; 32; 0.0
206; "change"; 60; 102; 3; 32; 0.0
207; "change"; 197; 171; 3; 32; 0.0
208; "change"; 197; 40; 3; 32; 0.0
209; "change"; 78; 32; 3; 32; 0.0
210; "change"; 165; 179; 3; 32; 0.0
211; "change"; 124; 116; 3; 32; 0.0
212; "change"; 124; 196; 3; 32; 0.0
213; "change"; 137; 174; 3; 32; 0.0
214; "change"; 137; 188; 3; 32; 0.0
215; "change"; 137; 23; 3; 12; 0.0
216; "change"; 137; 132; 3; 12; 0.0
217; "change"; 137; 152; 3; 32; 0.0
218; "change"; 137; 58; 3; 32; 0.0
219; "change"; 137; 3; 3; 32; 0.0
220; "change"; 137; 88; 3; 32; 0.0
221; "change"; 175; 57; 3; 32; 0.0
222; "change"; 175; 44; 3; 32; 0.0
223; "change"; 175; 86; 3; 32; 0.0
224; "change"; 175; 69; 3; 32; 0.0
225; "change"; 175; 193; 3; 32; 0.0
226; "change"; 175; 66; 3; 32; 0.0
227; "change"; 175; 34; 3; 12; 0.0
228; "change"; 175; 6; 3; 12; 0.0
229; "change"; 175; 169; 3; 32; 0.0
230; "change"; 175; 45; 3; 32; 0.0
231; "change"; 175; 129; 3; 32; 0.0
232; "change"; 175; 27; 3; 32; 0.0
233; "change"; 191; 122; 3; 32; 0.0
234; "change"; 191; 29; 3; 32; 0.0
235; "change"; 150; 161; 3; 32; 0.0
236; "change"; 107; 122; 3; 32; 0.0
237; "change"; 107; 29; 3; 32; 0.0
238; "change"; 48; 57; 3; 32; 0.0
239; "change"; 48; 44; 3; 32; 19.0
240; "change"; 48; 86; 3; 32; 0.0
241; "change"; 48; 69; 3; 32; 0.0
242; "change"; 48; 193; 3; 32; 0.0
243; "change"; 48; 66; 3; 32; 0.0
244; "change"; 48; 34; 3; 12; 0.0
245; "change"; 48; 6; 3; 12; 0.0
246; "change"; 48; 169; 3; 32; 0.0
247; "change"; 48; 45; 3; 32; 0.0
248; "change"; 48; 129; 3; 32; 0.0
249; "change"; 48; 27; 3; 32; 0.0
250; "change"; 59; 174; 3; 32; 17.0
251; "change"; 59; 188; 3; 32; 0.0
252; "change"; 59; 23; 3; 12; 13.0
253; "change"; 59; 132; 3; 12; 0.0
254; "change"; 59; 152; 3; 32; 0.0
255; "change"; 59; 58; 3; 32; 0.0
256; "change"; 59; 3; 3; 32; 0.0
257; "change"; 59; 88; 3; 32; 3.0
258; "change"; 199; 116; 3; 32; 0.0
259; "change"; 199; 196; 3; 32; 0.0
260; "change"; 81; 179; 3; 32; 0.0
261; "change"; 143; 32; 3; 32; 0.0
262; "change"; 111; 171; 3; 32; 0.0
263; "change"; 111; 40; 3; 32; 0.0
264; "change"; 17; 172; 3; 32; 0.0
265; "change"; 17; 140; 3; 32; 0.0
266; "change"; 17; 212; 3; 32; 0.0
267; "change"; 17; 102; 3; 32; 0.0
268; "change"; 185; 216; 3; 32; 0.0
269; "change"; 185; 210; 3; 32; 0.0
270; "change"; 201; 53; 3; 32; 0.0
271; "change"; 18; 198; 3; 32; 4.0
272; "change"; 18; 160; 3; 32; 7.0
273; "change"; 18; 86; 3; 32; 0.0
274; "change"; 18; 69; 3; 32; 9.0
275; "change"; 18; 193; 3; 32; 13.0
276; "change"; 18; 66; 3; 32; 0.0
277; "change"; 18; 34; 3; 12; 7.0
278; "change"; 18; 6; 3; 12; 0.0
279; "change"; 18; 169; 3; 32; 0.0
280; "change"; 18; 45; 3; 32; 3.0
281; "change"; 18; 129; 3; 32; 0.0
282; "change"; 18; 27; 3; 32; 4.0
283; "change"; 156; 209; 3; 32; 3.0
284; "change"; 156; 106; 3; 32; 0.0
285; "change"; 156; 5; 3; 32; 0.0
286; "change"; 156; 25; 3; 32; 0.0
287; "change"; 156; 206; 3; 32; 0.0
288; "change"; 156; 208; 3; 32; 0.0
289; "change"; 156; 51; 3; 12; 0.0
290; "change"; 156; 153; 3; 12; 6.0
291; "change"; 156; 70; 3; 32; 2.0
292; "change"; 156; 187; 3; 32; 0.0
293; "change"; 156; 42; 3; 32; 0.0
294; "change"; 156; 1; 3; 32; 0.0
295; "change"; 43; 127; 3; 32; 0.0
296; "change"; 43; 28; 3; 32; 0.0
297; "change"; 43; 118; 3; 32; 0.0
298; "change"; 43; 109; 3; 32; 0.0
299; "change"; 43; 142; 3; 32; 4.0
300; "change"; 43; 52; 3; 32; 0.0
301; "change"; 126; 90; 3; 32; 0.0
302; "change"; 126; 104; 3; 32; 0.0
303; "change"; 126; 180; 3; 32; 0.0
304; "change"; 126; 47; 3; 32; 0.0
305; "change"; 64; 138; 3; 32; 0.0
306; "change"; 64; 37; 3; 32; 0.0
307; "change"; 83; 90; 3; 32; 0.0
308; "change"; 83; 104; 3; 32; 0.0
309; "change"; 83; 180; 3; 32; 0.0
310; "change"; 83; 47; 3; 32; 0.0
311; "change"; 50; 127; 3; 32; 0.0
312; "change"; 50; 28; 3; 32; 0.0
313; "change"; 50; 118; 3; 32; 0.0
314; "change"; 50; 109; 3; 32; 0.0
315; "change"; 50; 142; 3; 32; 5.0
316; "change"; 50; 52; 3; 32; 0.0
317; "change"; 4; 209; 3; 32; 0.0
318; "change"; 4; 106; 3; 32; 0.0
319; "change"; 4; 5; 3; 32; 0.0
320; "change"; 4; 25; 3; 32; 0.0
321; "change"; 4; 206; 3; 32; 0.0
322; "change"; 4; 208; 3; 32; 0.0
323; "change"; 4; 51; 3; 12; 0.0
324; "change"; 4; 153; 3; 12; 4.0
325; "change"; 4; 70; 3; 32; 0.0
326; "change"; 4; 187; 3; 32; 0.0
327; "change"; 4; 42; 3; 32; 0.0
328; "change"; 4; 1; 3; 32; 0.0
329; "change"; 19; 198; 3; 32; 1.0
330; "change"; 19; 160; 3; 32; 0.0
331; "change"; 19; 86; 3; 32; 0.0
332; "change"; 19; 69; 3; 32; 2.0
333; "change"; 19; 193; 3; 32; 0.0
334; "change"; 19; 66; 3; 32; 0.0
335; "change"; 19; 34; 3; 12; 0.0
336; "change"; 19; 6; 3; 12; 0.0
337; "change"; 19; 169; 3; 32; 0.0
338; "change"; 19; 45; 3; 32; 0.0
339; "change"; 19; 129; 3; 32; 0.0
340; "change"; 19; 27; 3; 32; 0.0
341; "change"; 194; 131; 3; 32; 0.0
342; "change"; 194; 22; 3; 32; 0.0
343; "change"; 72; 198; 3; 32; 0.0
344; "change"; 72; 160; 3; 32; 0.0
345; "change"; 72; 57; 3; 32; 0.0
346; "change"; 72; 44; 3; 32; 0.0
347; "change"; 72; 193; 3; 32; 0.0
348; "change"; 72; 66; 3; 32; 0.0
349; "change"; 72; 34; 3; 22; 0.0
350; "change"; 72; 6; 3; 22; 0.0
351; "change"; 72; 169; 3; 62; 0.0
352; "change"; 72; 45; 3; 62; 0.0
353; "change"; 72; 129; 3; 32; 0.0
354; "change"; 72; 27; 3; 32; 0.0
355; "change"; 186; 65; 3; 32; 1.0
356; "change"; 186; 181; 3; 32; 0.0
357; "change"; 186; 5; 3; 62; 0.0
358; "change"; 186; 25; 3; 62; 0.0
359; "change"; 186; 206; 3; 32; 0.0
360; "change"; 186; 208; 3; 32; 1.0
361; "change"; 186; 51; 3; 22; 0.0
362; "change"; 186; 153; 3; 22; 12.0
363; "change"; 186; 70; 3; 62; 0.0
364; "change"; 186; 187; 3; 62; 0.0
365; "change"; 186; 42; 3; 32; 9.0
366; "change"; 186; 1; 3; 32; 0.0
367; "change"; 202; 149; 3; 62; 0.0
368; "change"; 202; 39; 3; 62; 0.0
369; "change"; 202; 110; 3; 62; 0.0
370; "change"; 202; 93; 3; 62; 0.0
371; "change"; 159; 203; 3; 62; 0.0
372; "change"; 159; 158; 3; 62; 0.0
373; "change"; 195; 149; 3; 62; 0.0
374; "change"; 195; 39; 3; 62; 0.0
375; "change"; 195; 110; 3; 62; 0.0
376; "change"; 195; 93; 3; 62; 0.0
377; "change"; 77; 65; 3; 32; 0.0
378; "change"; 77; 181; 3; 32; 0.0
379; "change"; 77; 5; 3; 62; 0.0
380; "change"; 77; 25; 3; 62; 0.0
381; "change"; 77; 206; 3; 32; 0.0
382; "change"; 77; 208; 3; 32; 0.0
383; "change"; 77; 51; 3; 22; 0.0
384; "change"; 77; 153; 3; 22; 0.0
385; "change"; 77; 70; 3; 62; 0.0
386; "change"; 77; 187; 3; 62; 0.0
387; "change"; 77; 42; 3; 32; 0.0
388; "change"; 77; 1; 3; 32; 0.0
389; "change"; 135; 198; 3; 32; 0.0
390; "change"; 135; 160; 3; 32; 0.0
391; "change"; 135; 57; 3; 32; 0.0
392; "change"; 135; 44; 3; 32; 0.0
393; "change"; 135; 193; 3; 32; 0.0
394; "change"; 135; 66; 3; 32; 0.0
395; "change"; 135; 34; 3; 22; 0.0
396; "change"; 135; 6; 3; 22; 0.0
397; "change"; 135; 169; 3; 62; 0.0
398; "change"; 135; 45; 3; 62; 0.0
399; "change"; 135; 129; 3; 32; 0.0
400; "change"; 135; 27; 3; 32; 0.0
401; "change"; 99; 131; 3; 32; 0.0
402; "change"; 99; 22; 3; 32; 0.0
403; "change"; 8; 147; 3; 32; 0.0
404; "change"; 117; 139; 3; 62; 0.0
405; "change"; 117; 121; 3; 62; 0.0
406; "change"; 117; 110; 3; 62; 0.0
407; "change"; 117; 93; 3; 62; 0.0
408; "change"; 103; 65; 3; 32; 0.0
409; "change"; 103; 181; 3; 32; 0.0
410; "change"; 103; 209; 3; 62; 0.0
411; "change"; 103; 106; 3; 62; 0.0
412; "change"; 103; 206; 3; 32; 0.0
413; "change"; 103; 208; 3; 32; 0.0
414; "change"; 103; 51; 3; 22; 0.0
415; "change"; 103; 153; 3; 22; 0.0
416; "change"; 103; 70; 3; 62; 0.0
417; "change"; 103; 187; 3; 62; 0.0
418; "change"; 103; 42; 3; 32; 0.0
419; "change"; 103; 1; 3; 32; 0.0
420; "change"; 190; 173; 3; 32; 0.0
421; "change"; 190; 183; 3; 32; 0.0
422; "change"; 190; 118; 3; 32; 0.0
423; "change"; 190; 109; 3; 32; 0.0
424; "change"; 190; 142; 3; 32; 7.0
425; "change"; 190; 52; 3; 32; 0.0
426; "change"; 148; 145; 3; 32; 0.0
427; "change"; 148; 15; 3; 32; 0.0
428; "change"; 148; 180; 3; 32; 0.0
429; "change"; 148; 47; 3; 32; 0.0
430; "change"; 30; 89; 3; 32; 0.0
431; "change"; 30; 37; 3; 32; 0.0
432; "change"; 134; 145; 3; 32; 0.0
433; "change"; 134; 15; 3; 32; 0.0
434; "change"; 134; 180; 3; 32; 0.0
435; "change"; 134; 47; 3; 32; 0.0
436; "change"; 101; 173; 3; 32; 0.0
437; "change"; 101; 183; 3; 32; 0.0
438; "change"; 101; 118; 3; 32; 0.0
439; "change"; 101; 109; 3; 32; 0.0
440; "change"; 101; 142; 3; 32; 0.0
441; "change"; 101; 52; 3; 32; 0.0
442; "change"; 63; 65; 3; 32; 0.0
443; "change"; 63; 181; 3; 32; 0.0
444; "change"; 63; 209; 3; 62; 0.0
445; "change"; 63; 106; 3; 62; 0.0
446; "change"; 63; 206; 3; 32; 0.0
447; "change"; 63; 208; 3; 32; 0.0
448; "change"; 63; 51; 3; 22; 0.0
449; "change"; 63; 153; 3; 22; 4.0
450; "change"; 63; 70; 3; 62; 0.0
451; "change"; 63; 187; 3; 62; 0.0
452; "change"; 63; 42; 3; 32; 0.0
453; "change"; 63; 1; 3; 32; 0.0
454; "change"; 20; 139; 3; 62; 0.0
455; "change"; 20; 121; 3; 62; 0.0
456; "change"; 20; 110; 3; 62; 0.0
457; "change"; 20; 93; 3; 62; 0.0
458; "change"; 33; 166; 3; 62; 0.0
459; "change"; 33; 158; 3; 62; 0.0
460; "change"; 35; 145; 3; 32; 0.0
461; "change"; 35; 15; 3; 32; 0.0
462; "change"; 35; 90; 3; 32; 0.0
463; "change"; 35; 104; 3; 32; 0.0
464; "change"; 204; 173; 3; 32; 0.0
465; "change"; 204; 183; 3; 32; 0.0
466; "change"; 204; 127; 3; 32; 0.0
467; "change"; 204; 28; 3; 32; 0.0
468; "change"; 204; 142; 3; 32; 18.0
469; "change"; 204; 52; 3; 32; 0.0
470; "change"; 164; 65; 3; 32; 0.0
471; "change"; 164; 181; 3; 32; 0.0
472; "change"; 164; 209; 3; 32; 0.0
473; "change"; 164; 106; 3; 32; 0.0
474; "change"; 164; 5; 3; 32; 0.0
475; "change"; 164; 25; 3; 32; 0.0
476; "change"; 164; 51; 3; 12; 0.0
477; "change"; 164; 153; 3; 12; 16.0
478; "change"; 164; 70; 3; 32; 0.0
479; "change"; 164; 187; 3; 32; 0.0
480; "change"; 164; 42; 3; 32; 0.0
481; "change"; 164; 1; 3; 32; 0.0
482; "change"; 178; 198; 3; 32; 12.0
483; "change"; 178; 160; 3; 32; 0.0
484; "change"; 178; 57; 3; 32; 0.0
485; "change"; 178; 44; 3; 32; 0.0
486; "change"; 178; 86; 3; 32; 0.0
487; "change"; 178; 69; 3; 32; 0.0
488; "change"; 178; 34; 3; 12; 0.0
489; "change"; 178; 6; 3; 12; 0.0
490; "change"; 178; 169; 3; 32; 0.0
491; "change"; 178; 45; 3; 32; 0.0
492; "change"; 178; 129; 3; 32; 0.0
493; "change"; 178; 27; 3; 32; 0.0
494; "change"; 38; 82; 3; 32; 0.0
495; "change"; 38; 176; 3; 32; 12.0
496; "change"; 38; 23; 3; 12; 10.0
497; "change"; 38; 132; 3; 12; 0.0
498; "change"; 38; 152; 3; 32; 0.0
499; "change"; 38; 58; 3; 32; 4.0
500; "change"; 38; 3; 3; 32; 0.0
501; "change"; 38; 88; 3; 32; 0.0
502; "change"; 56; 168; 3; 32; 3.0
503; "change"; 56; 36; 3; 32; 0.0
504; "change"; 56; 212; 3; 32; 0.0
505; "change"; 56; 102; 3; 32; 2.0
506; "change"; 167; 105; 3; 32; 0.0
507; "change"; 167; 205; 3; 32; 0.0
508; "change"; 128; 157; 3; 32; 0.0
509; "change"; 177; 105; 3; 32; 0.0
510; "change"; 177; 205; 3; 32; 0.0
511; "change"; 119; 168; 3; 32; 0.0
512; "change"; 119; 36; 3; 32; 0.0
513; "change"; 119; 212; 3; 32; 0.0
514; "change"; 119; 102; 3; 32; 0.0
515; "change"; 55; 82; 3; 32; 0.0
516; "change"; 55; 176; 3; 32; 5.0
517; "change"; 55; 23; 3; 12; 9.0
518; "change"; 55; 132; 3; 12; 0.0
519; "change"; 55; 152; 3; 32; 0.0
520; "change"; 55; 58; 3; 32; 3.0
521; "change"; 55; 3; 3; 32; 0.0
522; "change"; 55; 88; 3; 32; 0.0
523; "change"; 141; 198; 3; 32; 1.0
524; "change"; 141; 160; 3; 32; 0.0
525; "change"; 141; 57; 3; 32; 0.0
526; "change"; 141; 44; 3; 32; 6.0
527; "change"; 141; 86; 3; 32; 0.0
528; "change"; 141; 69; 3; 32; 1.0
529; "change"; 141; 34; 3; 12; 0.0
530; "change"; 141; 6; 3; 12; 0.0
531; "change"; 141; 169; 3; 32; 0.0
532; "change"; 141; 45; 3; 32; 0.0
533; "change"; 141; 129; 3; 32; 0.0
534; "change"; 141; 27; 3; 32; 0.0
535; "change"; 189; 65; 3; 32; 0.0
536; "change"; 189; 181; 3; 32; 0.0
537; "change"; 189; 209; 3; 32; 0.0
538; "change"; 189; 106; 3; 32; 0.0
539; "change"; 189; 5; 3; 32; 0.0
540; "change"; 189; 25; 3; 32; 3.0
541; "change"; 189; 51; 3; 12; 0.0
542; "change"; 189; 153; 3; 12; 7.0
543; "change"; 189; 70; 3; 32; 2.0
544; "change"; 189; 187; 3; 32; 0.0
545; "change"; 189; 42; 3; 32; 0.0
546; "change"; 189; 1; 3; 32; 0.0
547; "change"; 74; 173; 3; 32; 0.0
548; "change"; 74; 183; 3; 32; 0.0
549; "change"; 74; 127; 3; 32; 0.0
550; "change"; 74; 28; 3; 32; 0.0
551; "change"; 74; 142; 3; 32; 0.0
552; "change"; 74; 52; 3; 32; 0.0
553; "change"; 7; 145; 3; 32; 0.0
554; "change"; 7; 15; 3; 32; 0.0
555; "change"; 7; 90; 3; 32; 0.0
556; "change"; 7; 104; 3; 32; 0.0
557; "change"; 207; 89; 3; 32; 0.0
558; "change"; 207; 138; 3; 32; 0.0
559; "change"; 31; 65; 3; 12; 0.0
560; "change"; 31; 181; 3; 12; 0.0
561; "change"; 31; 209; 3; 22; 11.0
562; "change"; 31; 106; 3; 22; 0.0
563; "change"; 31; 5; 3; 22; 7.0
564; "change"; 31; 25; 3; 22; 8.0
565; "change"; 31; 206; 3; 12; 0.0
566; "change"; 31; 208; 3; 12; 4.0
567; "change"; 31; 70; 3; 22; 0.0
568; "change"; 31; 187; 3; 22; 0.0
569; "change"; 31; 42; 3; 12; 5.0
570; "change"; 31; 1; 3; 12; 0.0
571; "change"; 16; 198; 3; 12; 6.0
572; "change"; 16; 160; 3; 12; 0.0
573; "change"; 16; 57; 3; 12; 0.0
574; "change"; 16; 44; 3; 12; 6.0
575; "change"; 16; 86; 3; 22; 0.0
576; "change"; 16; 69; 3; 22; 3.0
577; "change"; 16; 193; 3; 12; 0.0
578; "change"; 16; 66; 3; 12; 0.0
579; "change"; 16; 169; 3; 22; 0.0
580; "change"; 16; 45; 3; 22; 0.0
581; "change"; 16; 129; 3; 12; 0.0
582; "change"; 16; 27; 3; 12; 0.0
583; "change"; 108; 82; 3; 12; 0.0
584; "change"; 108; 176; 3; 12; 1.0
585; "change"; 108; 174; 3; 12; 15.0
586; "change"; 108; 188; 3; 12; 0.0
587; "change"; 108; 152; 3; 22; 0.0
588; "change"; 108; 58; 3; 22; 6.0
589; "change"; 108; 3; 3; 12; 0.0
590; "change"; 108; 88; 3; 12; 2.0
591; "change"; 211; 82; 3; 12; 0.0
592; "change"; 211; 176; 3; 12; 7.0
593; "change"; 211; 174; 3; 12; 13.0
594; "change"; 211; 188; 3; 12; 0.0
595; "change"; 211; 152; 3; 22; 0.0
596; "change"; 211; 58; 3; 22; 13.0
597; "change"; 211; 3; 3; 12; 0.0
