activity_index; type; from_event; to_event; lower_bound; upper_bound; weight
127; "wait"; 72; 92; 1; 3; 19.0
128; "drive"; 92; 68; 1; 5; 14567.0
129; "wait"; 68; 94; 1; 3; 7596.0
130; "drive"; 94; 26; 1; 5; 9267.0
131; "wait"; 26; 53; 1; 3; 9267.0
132; "drive"; 53; 47; 1; 5; 9849.0
133; "wait"; 47; 183; 1; 3; 8327.0
134; "drive"; 183; 234; 1; 5; 11330.0
135; "wait"; 234; 145; 1; 3; 4581.0
136; "drive"; 145; 142; 3; 6; 12913.0
137; "wait"; 142; 159; 1; 3; 0.0
138; "drive"; 159; 91; 3; 6; 4356.0
139; "wait"; 91; 110; 1; 3; 0.0
140; "drive"; 110; 103; 3; 6; 27900.0
141; "drive"; 222; 141; 1; 5; 435.0
142; "wait"; 141; 163; 1; 3; 0.0
143; "drive"; 163; 138; 1; 5; 0.0
144; "wait"; 138; 160; 1; 3; 0.0
145; "drive"; 160; 178; 1; 5; 3196.0
146; "wait"; 178; 73; 1; 3; 3196.0
147; "drive"; 73; 106; 1; 5; 3196.0
148; "wait"; 106; 9; 1; 3; 0.0
149; "drive"; 9; 31; 1; 5; 13278.0
150; "wait"; 31; 54; 1; 3; 0.0
151; "drive"; 54; 214; 3; 6; 8975.0
152; "wait"; 214; 143; 1; 3; 110.0
153; "drive"; 143; 153; 3; 6; 3097.0
154; "wait"; 153; 179; 1; 3; 0.0
155; "drive"; 179; 100; 3; 6; 0.0
156; "drive"; 156; 133; 3; 6; 0.0
157; "wait"; 133; 162; 1; 3; 0.0
158; "drive"; 162; 119; 3; 6; 0.0
159; "wait"; 119; 19; 1; 3; 0.0
160; "drive"; 19; 18; 3; 6; 19617.0
161; "wait"; 18; 58; 1; 3; 2290.0
162; "drive"; 58; 188; 1; 5; 14872.0
163; "wait"; 188; 215; 1; 3; 4000.0
164; "drive"; 215; 174; 1; 5; 4093.0
165; "wait"; 174; 89; 1; 3; 4093.0
166; "drive"; 89; 101; 1; 5; 4783.0
167; "wait"; 101; 15; 1; 3; 3591.0
168; "drive"; 15; 217; 1; 5; 6244.0
169; "wait"; 217; 126; 1; 3; 301.0
170; "drive"; 126; 86; 1; 5; 301.0
171; "drive"; 90; 12; 3; 6; 11395.0
172; "wait"; 12; 33; 1; 3; 0.0
173; "drive"; 33; 206; 3; 6; 0.0
174; "wait"; 206; 220; 1; 3; 0.0
175; "drive"; 220; 168; 3; 6; 0.0
176; "wait"; 168; 64; 1; 3; 0.0
177; "drive"; 64; 114; 3; 6; 5515.0
178; "wait"; 114; 29; 1; 3; 0.0
179; "drive"; 29; 38; 3; 6; 0.0
180; "wait"; 38; 192; 1; 3; 0.0
181; "drive"; 192; 204; 1; 5; 5623.0
182; "wait"; 204; 235; 1; 3; 3749.0
183; "drive"; 235; 134; 1; 5; 6444.0
184; "drive"; 115; 20; 1; 5; 18818.0
185; "wait"; 20; 36; 1; 3; 12656.0
186; "drive"; 36; 186; 1; 5; 15418.0
187; "wait"; 186; 147; 1; 3; 9554.0
188; "drive"; 147; 170; 3; 6; 17521.0
189; "wait"; 170; 82; 1; 3; 4605.0
190; "drive"; 82; 69; 3; 6; 6165.0
191; "wait"; 69; 96; 1; 3; 872.0
192; "drive"; 96; 25; 3; 6; 20781.0
193; "wait"; 25; 52; 1; 3; 13107.0
194; "drive"; 52; 49; 3; 6; 24637.0
195; "wait"; 49; 184; 1; 3; 609.0
196; "drive"; 184; 233; 3; 6; 942.0
197; "drive"; 123; 37; 3; 6; 0.0
198; "wait"; 37; 195; 1; 3; 0.0
199; "drive"; 195; 227; 3; 6; 743.0
200; "wait"; 227; 158; 1; 3; 589.0
201; "drive"; 158; 71; 3; 6; 5429.0
202; "wait"; 71; 95; 1; 3; 1145.0
203; "drive"; 95; 21; 3; 6; 4295.0
204; "wait"; 21; 61; 1; 3; 0.0
205; "drive"; 61; 187; 3; 6; 4759.0
206; "wait"; 187; 216; 1; 3; 0.0
207; "drive"; 216; 151; 3; 6; 0.0
208; "drive"; 50; 202; 3; 6; 0.0
209; "wait"; 202; 236; 1; 3; 0.0
210; "drive"; 236; 130; 3; 6; 0.0
211; "wait"; 130; 164; 1; 3; 0.0
212; "drive"; 164; 83; 3; 6; 9384.0
213; "wait"; 83; 111; 1; 3; 0.0
214; "drive"; 111; 104; 3; 6; 0.0
215; "wait"; 104; 3; 1; 3; 0.0
216; "drive"; 3; 7; 3; 6; 5898.0
217; "wait"; 7; 198; 1; 3; 87.0
218; "drive"; 198; 199; 3; 6; 649.0
219; "drive"; 135; 148; 3; 6; 8188.0
220; "drive"; 48; 224; 3; 6; 0.0
221; "change"; 6; 179; 1; 30; 0.0
222; "change"; 6; 162; 1; 30; 0.0
223; "change"; 6; 192; 1; 30; 1723.0
224; "change"; 6; 147; 1; 30; 0.0
225; "change"; 6; 216; 1; 30; 0.0
226; "change"; 6; 236; 1; 30; 0.0
227; "change"; 197; 75; 1; 30; 153.0
228; "change"; 197; 222; 1; 30; 435.0
229; "change"; 210; 116; 1; 30; 0.0
230; "change"; 210; 92; 1; 30; 616.0
231; "change"; 210; 163; 1; 30; 0.0
232; "change"; 210; 126; 1; 30; 0.0
233; "change"; 181; 116; 1; 30; 0.0
234; "change"; 181; 92; 1; 30; 8046.0
235; "change"; 181; 163; 1; 30; 0.0
236; "change"; 181; 126; 1; 30; 0.0
237; "change"; 173; 75; 1; 30; 0.0
238; "change"; 173; 222; 1; 30; 0.0
239; "change"; 105; 179; 1; 30; 0.0
240; "change"; 105; 162; 1; 30; 0.0
241; "change"; 105; 192; 1; 30; 1700.0
242; "change"; 105; 147; 1; 30; 5744.0
243; "change"; 105; 216; 1; 30; 0.0
244; "change"; 105; 236; 1; 30; 0.0
245; "change"; 207; 143; 1; 30; 0.0
246; "change"; 207; 19; 1; 30; 0.0
247; "change"; 207; 29; 1; 30; 0.0
248; "change"; 207; 82; 1; 30; 1560.0
249; "change"; 207; 61; 1; 30; 0.0
250; "change"; 207; 164; 1; 30; 0.0
251; "change"; 221; 229; 1; 30; 0.0
252; "change"; 221; 232; 1; 30; 0.0
253; "change"; 180; 70; 1; 30; 0.0
254; "change"; 180; 45; 1; 30; 0.0
255; "change"; 102; 30; 1; 30; 0.0
256; "change"; 102; 28; 1; 30; 0.0
257; "change"; 129; 125; 1; 30; 0.0
258; "change"; 129; 110; 1; 30; 0.0
259; "change"; 129; 33; 1; 30; 0.0
260; "change"; 129; 184; 1; 30; 333.0
261; "change"; 129; 195; 1; 30; 0.0
262; "change"; 129; 198; 1; 30; 134.0
263; "change"; 129; 48; 1; 30; 0.0
264; "change"; 78; 167; 1; 30; 0.0
265; "change"; 78; 90; 1; 30; 0.0
266; "change"; 78; 123; 1; 30; 0.0
267; "change"; 79; 125; 1; 30; 0.0
268; "change"; 79; 110; 1; 30; 0.0
269; "change"; 79; 33; 1; 30; 0.0
270; "change"; 79; 184; 1; 30; 0.0
271; "change"; 79; 195; 1; 30; 0.0
272; "change"; 79; 198; 1; 30; 0.0
273; "change"; 79; 48; 1; 30; 0.0
274; "change"; 175; 30; 1; 30; 0.0
275; "change"; 175; 28; 1; 30; 30.0
276; "change"; 65; 70; 1; 30; 0.0
277; "change"; 65; 45; 1; 30; 1154.0
278; "change"; 22; 229; 1; 30; 0.0
279; "change"; 22; 232; 1; 30; 458.0
280; "change"; 43; 40; 1; 30; 0.0
281; "change"; 190; 128; 1; 30; 0.0
282; "change"; 190; 63; 1; 30; 0.0
283; "change"; 176; 80; 1; 30; 0.0
284; "change"; 176; 108; 1; 30; 0.0
285; "change"; 98; 23; 1; 30; 1853.0
286; "change"; 98; 88; 1; 30; 0.0
287; "change"; 209; 144; 1; 30; 1128.0
288; "change"; 209; 145; 1; 30; 74.0
289; "change"; 209; 54; 1; 30; 201.0
290; "change"; 209; 58; 1; 30; 1247.0
291; "change"; 209; 64; 1; 30; 949.0
292; "change"; 209; 96; 1; 30; 398.0
293; "change"; 209; 95; 1; 30; 1552.0
294; "change"; 209; 111; 1; 30; 0.0
295; "change"; 169; 182; 1; 30; 0.0
296; "change"; 169; 159; 1; 30; 3725.0
297; "change"; 169; 220; 1; 30; 0.0
298; "change"; 169; 52; 1; 30; 7658.0
299; "change"; 169; 158; 1; 30; 0.0
300; "change"; 169; 3; 1; 30; 0.0
301; "change"; 169; 135; 1; 30; 595.0
302; "change"; 226; 144; 1; 30; 0.0
303; "change"; 226; 145; 1; 30; 0.0
304; "change"; 226; 54; 1; 30; 0.0
305; "change"; 226; 58; 1; 30; 0.0
306; "change"; 226; 64; 1; 30; 0.0
307; "change"; 226; 96; 1; 30; 0.0
308; "change"; 226; 95; 1; 30; 0.0
309; "change"; 226; 111; 1; 30; 0.0
310; "change"; 122; 23; 1; 30; 0.0
311; "change"; 122; 88; 1; 30; 397.0
312; "change"; 11; 80; 1; 30; 0.0
313; "change"; 11; 108; 1; 30; 256.0
314; "change"; 203; 128; 1; 30; 0.0
315; "change"; 203; 63; 1; 30; 227.0
316; "change"; 213; 60; 1; 30; 0.0
317; "change"; 66; 172; 1; 30; 0.0
318; "change"; 66; 118; 1; 30; 0.0
319; "change"; 66; 33; 1; 30; 0.0
320; "change"; 66; 184; 1; 30; 0.0
321; "change"; 66; 195; 1; 30; 0.0
322; "change"; 66; 198; 1; 30; 0.0
323; "change"; 66; 48; 1; 30; 0.0
324; "change"; 55; 46; 1; 30; 0.0
325; "change"; 55; 220; 1; 30; 0.0
326; "change"; 55; 52; 1; 30; 0.0
327; "change"; 55; 158; 1; 30; 0.0
328; "change"; 55; 3; 1; 30; 0.0
329; "change"; 55; 135; 1; 30; 0.0
330; "change"; 211; 149; 1; 30; 0.0
331; "change"; 211; 157; 1; 30; 0.0
332; "change"; 211; 54; 1; 30; 8092.0
333; "change"; 211; 58; 1; 30; 5655.0
334; "change"; 211; 64; 1; 30; 0.0
335; "change"; 211; 96; 1; 30; 0.0
336; "change"; 211; 95; 1; 30; 0.0
337; "change"; 211; 111; 1; 30; 0.0
338; "change"; 74; 9; 1; 30; 0.0
339; "change"; 74; 215; 1; 30; 93.0
340; "change"; 2; 73; 1; 30; 0.0
341; "change"; 2; 89; 1; 30; 690.0
342; "change"; 196; 160; 1; 30; 0.0
343; "change"; 196; 15; 1; 30; 223.0
344; "change"; 76; 154; 1; 30; 267.0
345; "change"; 76; 150; 1; 30; 0.0
346; "change"; 76; 163; 1; 30; 0.0
347; "change"; 76; 126; 1; 30; 0.0
348; "change"; 35; 218; 1; 30; 0.0
349; "change"; 35; 81; 1; 30; 0.0
350; "change"; 35; 222; 1; 30; 0.0
351; "change"; 72; 154; 1; 30; 87.0
352; "change"; 72; 150; 1; 30; 0.0
353; "change"; 72; 163; 1; 30; 0.0
354; "change"; 72; 126; 1; 30; 0.0
355; "change"; 68; 160; 1; 30; 3196.0
356; "change"; 68; 15; 1; 30; 0.0
357; "change"; 26; 73; 1; 30; 0.0
358; "change"; 26; 89; 1; 30; 0.0
359; "change"; 47; 9; 1; 30; 0.0
360; "change"; 47; 215; 1; 30; 0.0
361; "change"; 234; 149; 1; 30; 0.0
362; "change"; 234; 157; 1; 30; 1172.0
363; "change"; 234; 54; 1; 30; 682.0
364; "change"; 234; 58; 1; 30; 0.0
365; "change"; 234; 64; 1; 30; 337.0
366; "change"; 234; 96; 1; 30; 1657.0
367; "change"; 234; 95; 1; 30; 418.0
368; "change"; 234; 111; 1; 30; 0.0
369; "change"; 142; 46; 1; 30; 0.0
370; "change"; 142; 220; 1; 30; 0.0
371; "change"; 142; 52; 1; 30; 3872.0
372; "change"; 142; 158; 1; 30; 0.0
373; "change"; 142; 3; 1; 30; 0.0
374; "change"; 142; 135; 1; 30; 6848.0
375; "change"; 91; 172; 1; 30; 228.0
376; "change"; 91; 118; 1; 30; 0.0
377; "change"; 91; 33; 1; 30; 0.0
378; "change"; 91; 184; 1; 30; 0.0
379; "change"; 91; 195; 1; 30; 0.0
380; "change"; 91; 198; 1; 30; 0.0
381; "change"; 91; 48; 1; 30; 0.0
382; "change"; 103; 137; 1; 30; 0.0
383; "change"; 103; 90; 1; 30; 0.0
384; "change"; 103; 123; 1; 30; 0.0
385; "change"; 141; 154; 1; 30; 192.0
386; "change"; 141; 150; 1; 30; 0.0
387; "change"; 141; 116; 1; 30; 0.0
388; "change"; 141; 92; 1; 30; 0.0
389; "change"; 138; 132; 1; 30; 0.0
390; "change"; 138; 94; 1; 30; 0.0
391; "change"; 178; 56; 1; 30; 0.0
392; "change"; 178; 53; 1; 30; 0.0
393; "change"; 106; 93; 1; 30; 0.0
394; "change"; 106; 183; 1; 30; 3003.0
395; "change"; 31; 149; 1; 30; 0.0
396; "change"; 31; 157; 1; 30; 1099.0
397; "change"; 31; 144; 1; 30; 0.0
398; "change"; 31; 145; 1; 30; 5560.0
399; "change"; 31; 64; 1; 30; 0.0
400; "change"; 31; 96; 1; 30; 0.0
401; "change"; 31; 95; 1; 60; 1180.0
402; "change"; 31; 111; 1; 60; 0.0
403; "change"; 214; 16; 1; 30; 226.0
404; "change"; 214; 29; 1; 30; 0.0
405; "change"; 214; 82; 1; 30; 0.0
406; "change"; 214; 61; 1; 60; 4759.0
407; "change"; 214; 164; 1; 60; 0.0
408; "change"; 153; 62; 1; 30; 1541.0
409; "change"; 153; 4; 1; 30; 0.0
410; "change"; 153; 192; 1; 30; 587.0
411; "change"; 153; 147; 1; 30; 0.0
412; "change"; 153; 216; 1; 60; 0.0
413; "change"; 153; 236; 1; 60; 0.0
414; "change"; 100; 50; 1; 60; 0.0
415; "change"; 133; 62; 1; 30; 0.0
416; "change"; 133; 4; 1; 30; 0.0
417; "change"; 133; 192; 1; 30; 0.0
418; "change"; 133; 147; 1; 30; 0.0
419; "change"; 133; 216; 1; 60; 0.0
420; "change"; 133; 236; 1; 60; 0.0
421; "change"; 119; 16; 1; 30; 0.0
422; "change"; 119; 29; 1; 30; 0.0
423; "change"; 119; 82; 1; 30; 0.0
424; "change"; 119; 61; 1; 60; 0.0
425; "change"; 119; 164; 1; 60; 0.0
426; "change"; 18; 149; 1; 30; 9340.0
427; "change"; 18; 157; 1; 30; 1540.0
428; "change"; 18; 144; 1; 30; 0.0
429; "change"; 18; 145; 1; 30; 0.0
430; "change"; 18; 64; 1; 30; 0.0
431; "change"; 18; 96; 1; 30; 0.0
432; "change"; 18; 95; 1; 60; 0.0
433; "change"; 18; 111; 1; 60; 0.0
434; "change"; 188; 93; 1; 30; 887.0
435; "change"; 188; 183; 1; 30; 0.0
436; "change"; 174; 56; 1; 30; 0.0
437; "change"; 174; 53; 1; 30; 0.0
438; "change"; 101; 132; 1; 30; 0.0
439; "change"; 101; 94; 1; 30; 0.0
440; "change"; 217; 154; 1; 30; 1934.0
441; "change"; 217; 150; 1; 30; 0.0
442; "change"; 217; 116; 1; 30; 0.0
443; "change"; 217; 92; 1; 30; 0.0
444; "change"; 86; 218; 1; 30; 0.0
445; "change"; 86; 81; 1; 30; 301.0
446; "change"; 86; 75; 1; 30; 0.0
447; "change"; 12; 172; 1; 30; 0.0
448; "change"; 12; 118; 1; 30; 144.0
449; "change"; 12; 125; 1; 30; 0.0
450; "change"; 12; 110; 1; 30; 0.0
451; "change"; 12; 195; 1; 30; 743.0
452; "change"; 12; 198; 1; 30; 0.0
453; "change"; 12; 48; 1; 30; 0.0
454; "change"; 206; 46; 1; 30; 0.0
455; "change"; 206; 182; 1; 30; 0.0
456; "change"; 206; 159; 1; 30; 0.0
457; "change"; 206; 158; 1; 30; 0.0
458; "change"; 206; 3; 1; 30; 0.0
459; "change"; 206; 135; 1; 30; 0.0
460; "change"; 168; 149; 1; 30; 0.0
461; "change"; 168; 157; 1; 30; 0.0
462; "change"; 168; 144; 1; 30; 0.0
463; "change"; 168; 145; 1; 30; 0.0
464; "change"; 168; 54; 1; 30; 0.0
465; "change"; 168; 58; 1; 30; 0.0
466; "change"; 168; 95; 1; 30; 0.0
467; "change"; 168; 111; 1; 30; 0.0
468; "change"; 114; 16; 1; 30; 0.0
469; "change"; 114; 143; 1; 30; 2688.0
470; "change"; 114; 19; 1; 30; 0.0
471; "change"; 114; 61; 1; 30; 0.0
472; "change"; 114; 164; 1; 30; 0.0
473; "change"; 38; 62; 1; 30; 0.0
474; "change"; 38; 4; 1; 30; 0.0
475; "change"; 38; 179; 1; 30; 0.0
476; "change"; 38; 162; 1; 30; 0.0
477; "change"; 38; 216; 1; 30; 0.0
478; "change"; 38; 236; 1; 30; 0.0
479; "change"; 186; 62; 1; 30; 4232.0
480; "change"; 186; 4; 1; 30; 0.0
481; "change"; 186; 179; 1; 30; 0.0
482; "change"; 186; 162; 1; 30; 0.0
483; "change"; 186; 216; 1; 30; 0.0
484; "change"; 186; 236; 1; 30; 0.0
485; "change"; 170; 16; 1; 30; 0.0
486; "change"; 170; 143; 1; 30; 0.0
487; "change"; 170; 19; 1; 30; 0.0
488; "change"; 170; 61; 1; 30; 0.0
489; "change"; 170; 164; 1; 30; 9384.0
490; "change"; 69; 149; 1; 30; 0.0
491; "change"; 69; 157; 1; 30; 589.0
492; "change"; 69; 144; 1; 30; 178.0
493; "change"; 69; 145; 1; 30; 2698.0
494; "change"; 69; 54; 1; 30; 0.0
495; "change"; 69; 58; 1; 30; 59.0
496; "change"; 69; 95; 1; 30; 0.0
497; "change"; 69; 111; 1; 30; 0.0
498; "change"; 25; 46; 1; 30; 0.0
499; "change"; 25; 182; 1; 30; 0.0
500; "change"; 25; 159; 1; 30; 631.0
501; "change"; 25; 158; 1; 30; 0.0
502; "change"; 25; 3; 1; 30; 0.0
503; "change"; 25; 135; 1; 30; 745.0
504; "change"; 49; 172; 1; 30; 0.0
505; "change"; 49; 118; 1; 30; 0.0
506; "change"; 49; 125; 1; 30; 0.0
507; "change"; 49; 110; 1; 30; 125.0
508; "change"; 49; 195; 1; 30; 0.0
509; "change"; 49; 198; 1; 30; 428.0
510; "change"; 49; 48; 1; 30; 0.0
511; "change"; 233; 137; 1; 30; 0.0
512; "change"; 233; 167; 1; 30; 0.0
513; "change"; 233; 123; 1; 30; 0.0
514; "change"; 37; 172; 1; 30; 0.0
515; "change"; 37; 118; 1; 30; 0.0
516; "change"; 37; 125; 1; 30; 0.0
517; "change"; 37; 110; 1; 30; 0.0
518; "change"; 37; 33; 1; 30; 0.0
519; "change"; 37; 184; 1; 30; 0.0
520; "change"; 37; 48; 1; 60; 0.0
521; "change"; 227; 46; 1; 30; 0.0
522; "change"; 227; 182; 1; 30; 0.0
523; "change"; 227; 159; 1; 30; 0.0
524; "change"; 227; 220; 1; 30; 0.0
525; "change"; 227; 52; 1; 30; 0.0
526; "change"; 227; 135; 1; 60; 0.0
527; "change"; 71; 149; 1; 30; 0.0
528; "change"; 71; 157; 1; 30; 113.0
529; "change"; 71; 144; 1; 30; 138.0
530; "change"; 71; 145; 1; 30; 0.0
531; "change"; 71; 54; 1; 60; 0.0
532; "change"; 71; 58; 1; 60; 721.0
533; "change"; 71; 64; 1; 30; 0.0
534; "change"; 71; 96; 1; 30; 0.0
535; "change"; 21; 16; 1; 30; 1707.0
536; "change"; 21; 143; 1; 60; 299.0
537; "change"; 21; 19; 1; 60; 0.0
538; "change"; 21; 29; 1; 30; 0.0
539; "change"; 21; 82; 1; 30; 0.0
540; "change"; 187; 62; 1; 30; 2409.0
541; "change"; 187; 4; 1; 30; 0.0
542; "change"; 187; 179; 1; 60; 0.0
543; "change"; 187; 162; 1; 60; 0.0
544; "change"; 187; 192; 1; 30; 1292.0
545; "change"; 187; 147; 1; 30; 0.0
546; "change"; 151; 156; 1; 60; 0.0
547; "change"; 202; 62; 1; 30; 0.0
548; "change"; 202; 4; 1; 30; 0.0
549; "change"; 202; 179; 1; 60; 0.0
550; "change"; 202; 162; 1; 60; 0.0
551; "change"; 202; 192; 1; 30; 0.0
552; "change"; 202; 147; 1; 30; 0.0
553; "change"; 130; 16; 1; 30; 0.0
554; "change"; 130; 143; 1; 60; 0.0
555; "change"; 130; 19; 1; 60; 0.0
556; "change"; 130; 29; 1; 30; 0.0
557; "change"; 130; 82; 1; 30; 0.0
558; "change"; 83; 149; 1; 30; 5144.0
559; "change"; 83; 157; 1; 30; 500.0
560; "change"; 83; 144; 1; 30; 534.0
561; "change"; 83; 145; 1; 30; 0.0
562; "change"; 83; 54; 1; 60; 0.0
563; "change"; 83; 58; 1; 60; 0.0
564; "change"; 83; 64; 1; 30; 0.0
565; "change"; 83; 96; 1; 30; 768.0
566; "change"; 104; 46; 1; 30; 0.0
567; "change"; 104; 182; 1; 30; 0.0
568; "change"; 104; 159; 1; 30; 0.0
569; "change"; 104; 220; 1; 30; 0.0
570; "change"; 104; 52; 1; 30; 0.0
571; "change"; 104; 135; 1; 60; 0.0
572; "change"; 7; 172; 1; 30; 0.0
573; "change"; 7; 118; 1; 30; 0.0
574; "change"; 7; 125; 1; 30; 0.0
575; "change"; 7; 110; 1; 30; 0.0
576; "change"; 7; 33; 1; 30; 0.0
577; "change"; 7; 184; 1; 30; 0.0
578; "change"; 7; 48; 1; 60; 0.0
579; "change"; 199; 137; 1; 30; 0.0
580; "change"; 199; 167; 1; 30; 0.0
581; "change"; 199; 90; 1; 30; 0.0
582; "change"; 148; 172; 1; 30; 456.0
583; "change"; 148; 118; 1; 30; 0.0
584; "change"; 148; 125; 1; 30; 0.0
585; "change"; 148; 110; 1; 30; 0.0
586; "change"; 148; 33; 1; 30; 0.0
587; "change"; 148; 184; 1; 30; 0.0
588; "change"; 148; 195; 1; 60; 0.0
