activity_index; type; from_event; to_event; lower_bound; upper_bound; weight
75; "wait"; 1474; 40; 0; 0; 0.0
76; "drive"; 40; 753; 60; 75; 0.0
77; "wait"; 753; 3634; 0; 0; 0.0
78; "drive"; 3634; 3543; 60; 75; 0.0
79; "wait"; 3543; 3293; 0; 0; 0.0
80; "drive"; 3293; 2430; 60; 75; 0.0
81; "wait"; 2430; 2193; 0; 0; 0.0
82; "drive"; 2193; 1713; 120; 150; 0.0
83; "wait"; 1713; 1141; 0; 0; 0.0
84; "drive"; 1141; 257; 120; 150; 0.0
85; "wait"; 257; 4318; 0; 0; 0.0
86; "drive"; 4318; 3750; 60; 75; 0.0
87; "wait"; 3750; 3038; 0; 0; 0.0
88; "drive"; 3038; 4696; 60; 75; 0.0
89; "wait"; 4696; 2822; 0; 0; 0.0
90; "drive"; 2822; 3092; 60; 75; 0.0
91; "wait"; 3092; 1480; 0; 0; 0.0
92; "drive"; 1480; 1898; 120; 150; 0.0
93; "wait"; 1898; 170; 0; 0; 0.0
94; "drive"; 170; 2060; 60; 75; 4959.0
95; "wait"; 2060; 4183; 0; 0; 4737.0
96; "drive"; 4183; 764; 60; 75; 7605.0
97; "wait"; 764; 3660; 0; 0; 7605.0
98; "drive"; 3660; 1037; 120; 150; 7605.0
99; "drive"; 3118; 2968; 60; 75; 99856.0
100; "wait"; 2968; 1526; 0; 0; 11860.0
101; "drive"; 1526; 1963; 60; 75; 17127.0
102; "wait"; 1963; 240; 0; 0; 15275.0
103; "drive"; 240; 821; 60; 75; 15493.0
104; "wait"; 821; 3712; 0; 0; 15493.0
105; "drive"; 3712; 4342; 60; 75; 15493.0
106; "wait"; 4342; 2455; 0; 0; 15113.0
107; "drive"; 2455; 2203; 60; 75; 15157.0
108; "wait"; 2203; 4175; 0; 0; 13580.0
109; "drive"; 4175; 3363; 60; 75; 13953.0
110; "wait"; 3363; 543; 0; 0; 13631.0
111; "drive"; 543; 4562; 60; 75; 14303.0
112; "wait"; 4562; 2851; 0; 0; 13440.0
113; "drive"; 2851; 108; 60; 75; 16198.0
114; "wait"; 108; 4444; 0; 0; 16121.0
115; "drive"; 4444; 3703; 180; 225; 16204.0
116; "wait"; 3703; 3266; 0; 0; 15381.0
117; "drive"; 3266; 2592; 60; 75; 38299.0
118; "wait"; 2592; 2018; 0; 0; 36995.0
119; "drive"; 2018; 1337; 120; 150; 123974.0
120; "wait"; 1337; 771; 0; 0; 120338.0
121; "drive"; 771; 4207; 60; 75; 125172.0
122; "wait"; 4207; 2774; 0; 0; 123184.0
123; "drive"; 2774; 3089; 60; 75; 126040.0
124; "wait"; 3089; 1489; 0; 0; 124905.0
125; "drive"; 1489; 4474; 60; 75; 127710.0
126; "wait"; 4474; 2896; 0; 0; 36082.0
127; "drive"; 2896; 3469; 60; 75; 71163.0
128; "wait"; 3469; 1729; 0; 0; 71163.0
129; "drive"; 1729; 2240; 60; 75; 71163.0
130; "wait"; 2240; 467; 0; 0; 38847.0
131; "drive"; 467; 4218; 60; 75; 48546.0
132; "wait"; 4218; 2779; 0; 0; 38416.0
133; "drive"; 2779; 4272; 60; 75; 68972.0
134; "wait"; 4272; 2674; 0; 0; 64643.0
135; "drive"; 2674; 1722; 60; 75; 163028.0
136; "wait"; 1722; 1031; 0; 0; 9103.0
137; "drive"; 1031; 459; 60; 75; 10066.0
138; "wait"; 459; 4510; 0; 0; 5914.0
139; "drive"; 4510; 4067; 60; 75; 58574.0
140; "wait"; 4067; 3343; 0; 0; 7391.0
141; "drive"; 3343; 2470; 60; 75; 27006.0
142; "wait"; 2470; 2066; 0; 0; 307.0
143; "drive"; 2066; 1177; 120; 150; 151484.0
144; "wait"; 1177; 912; 0; 0; 16307.0
145; "drive"; 912; 141; 60; 75; 16307.0
146; "wait"; 141; 4320; 0; 0; 16307.0
147; "drive"; 4320; 316; 120; 150; 16307.0
148; "drive"; 4099; 2776; 120; 150; 3445.0
149; "wait"; 2776; 1165; 0; 0; 3445.0
150; "drive"; 1165; 1486; 60; 75; 3445.0
151; "wait"; 1486; 66; 0; 0; 3445.0
152; "drive"; 66; 483; 120; 150; 14274.0
153; "wait"; 483; 4675; 0; 0; 747.0
154; "drive"; 4675; 4074; 60; 75; 15690.0
155; "wait"; 4074; 3328; 0; 0; 15690.0
156; "drive"; 3328; 2418; 60; 75; 33280.0
157; "wait"; 2418; 1978; 0; 0; 14786.0
158; "drive"; 1978; 1394; 60; 75; 20194.0
159; "wait"; 1394; 810; 0; 0; 20194.0
160; "drive"; 810; 1695; 60; 75; 57467.0
161; "wait"; 1695; 1134; 0; 0; 40512.0
162; "drive"; 1134; 4064; 60; 75; 68199.0
163; "wait"; 4064; 3339; 0; 0; 57874.0
164; "drive"; 3339; 3676; 60; 75; 90611.0
165; "wait"; 3676; 3253; 0; 0; 76159.0
166; "drive"; 3253; 2410; 60; 75; 111535.0
167; "wait"; 2410; 1992; 0; 0; 111535.0
168; "drive"; 1992; 1341; 60; 75; 111535.0
169; "wait"; 1341; 767; 0; 0; 24876.0
170; "drive"; 767; 4224; 60; 75; 24876.0
171; "wait"; 4224; 2777; 0; 0; 23904.0
172; "drive"; 2777; 3021; 60; 75; 30306.0
173; "wait"; 3021; 1413; 0; 0; 29845.0
174; "drive"; 1413; 4673; 60; 75; 34496.0
175; "wait"; 4673; 2808; 0; 0; 32156.0
176; "drive"; 2808; 3444; 120; 150; 37038.0
177; "wait"; 3444; 1568; 0; 0; 29085.0
178; "drive"; 1568; 1835; 60; 75; 40762.0
179; "wait"; 1835; 361; 0; 0; 39587.0
180; "drive"; 361; 583; 180; 225; 46879.0
181; "wait"; 583; 3837; 0; 0; 46850.0
182; "drive"; 3837; 197; 60; 75; 46850.0
183; "wait"; 197; 4302; 0; 0; 46618.0
184; "drive"; 4302; 1195; 60; 75; 46618.0
185; "wait"; 1195; 782; 0; 0; 46558.0
186; "drive"; 782; 4518; 60; 75; 46558.0
187; "wait"; 4518; 1885; 0; 0; 46349.0
188; "drive"; 1885; 3886; 60; 75; 46349.0
189; "wait"; 3886; 2419; 0; 0; 46301.0
190; "drive"; 2419; 2720; 60; 75; 46301.0
191; "wait"; 2720; 2283; 0; 0; 46301.0
192; "drive"; 2283; 1626; 60; 75; 46301.0
193; "wait"; 1626; 1054; 0; 0; 46115.0
194; "drive"; 1054; 127; 60; 75; 46115.0
195; "wait"; 127; 4454; 0; 0; 36098.0
196; "drive"; 4454; 757; 60; 75; 55885.0
197; "drive"; 4068; 115; 60; 75; 22924.0
198; "wait"; 115; 4430; 0; 0; 2511.0
199; "drive"; 4430; 4564; 60; 75; 3155.0
200; "wait"; 4564; 2861; 0; 0; 3155.0
201; "drive"; 2861; 3391; 60; 75; 22251.0
202; "wait"; 3391; 1672; 0; 0; 22251.0
203; "drive"; 1672; 372; 60; 75; 22251.0
204; "wait"; 372; 3545; 0; 0; 18786.0
205; "drive"; 3545; 376; 60; 75; 24890.0
206; "wait"; 376; 3581; 0; 0; 19195.0
207; "drive"; 3581; 4083; 60; 75; 19615.0
208; "wait"; 4083; 3515; 0; 0; 19433.0
209; "drive"; 3515; 3186; 60; 75; 21901.0
210; "wait"; 3186; 1445; 0; 0; 14737.0
211; "drive"; 1445; 1221; 120; 150; 16107.0
212; "wait"; 1221; 803; 0; 0; 13998.0
213; "drive"; 803; 280; 120; 150; 114268.0
214; "wait"; 280; 3623; 0; 0; 9129.0
215; "drive"; 3623; 3898; 60; 75; 19356.0
216; "wait"; 3898; 3462; 0; 0; 9887.0
217; "drive"; 3462; 2941; 60; 75; 12513.0
218; "wait"; 2941; 2236; 0; 0; 11212.0
219; "drive"; 2236; 93; 60; 75; 11420.0
220; "wait"; 93; 4435; 0; 0; 9766.0
221; "drive"; 4435; 3595; 60; 75; 11662.0
222; "wait"; 3595; 3180; 0; 0; 9239.0
223; "drive"; 3180; 2644; 60; 75; 11524.0
224; "wait"; 2644; 1924; 0; 0; 11524.0
225; "drive"; 1924; 1419; 60; 75; 11524.0
226; "wait"; 1419; 712; 0; 0; 10575.0
227; "drive"; 712; 2054; 60; 75; 12289.0
228; "wait"; 2054; 4177; 0; 0; 6758.0
229; "drive"; 4177; 958; 60; 75; 6840.0
230; "wait"; 958; 3094; 0; 0; 3924.0
231; "drive"; 3094; 2834; 60; 75; 15770.0
232; "wait"; 2834; 2278; 0; 0; 15770.0
233; "drive"; 2278; 3212; 120; 150; 15770.0
234; "wait"; 3212; 1310; 0; 0; 15770.0
235; "drive"; 1310; 3587; 60; 75; 15770.0
236; "wait"; 3587; 3295; 0; 0; 14724.0
237; "drive"; 3295; 179; 60; 75; 42617.0
238; "wait"; 179; 4249; 0; 0; 42617.0
239; "drive"; 4249; 1322; 60; 75; 42617.0
240; "wait"; 1322; 738; 0; 0; 34391.0
241; "drive"; 738; 164; 60; 75; 34682.0
242; "drive"; 367; 597; 60; 75; 10677.0
243; "wait"; 597; 3817; 0; 0; 10528.0
244; "drive"; 3817; 1613; 60; 75; 23322.0
245; "wait"; 1613; 25; 0; 0; 23322.0
246; "drive"; 25; 3142; 60; 75; 23322.0
247; "wait"; 3142; 1235; 0; 0; 9415.0
248; "drive"; 1235; 4597; 60; 75; 11136.0
249; "wait"; 4597; 2873; 0; 0; 11136.0
250; "drive"; 2873; 1518; 120; 150; 11136.0
251; "wait"; 1518; 1094; 0; 0; 11136.0
252; "drive"; 1094; 2179; 60; 75; 11136.0
253; "wait"; 2179; 4139; 0; 0; 9730.0
254; "drive"; 4139; 1082; 60; 75; 44376.0
255; "wait"; 1082; 3958; 0; 0; 34497.0
256; "drive"; 3958; 4598; 60; 75; 35027.0
257; "wait"; 4598; 2874; 0; 0; 34343.0
258; "drive"; 2874; 2957; 60; 75; 49496.0
259; "wait"; 2957; 1500; 0; 0; 49496.0
260; "drive"; 1500; 1999; 60; 75; 49496.0
261; "wait"; 1999; 253; 0; 0; 47271.0
262; "drive"; 253; 822; 60; 75; 76648.0
263; "wait"; 822; 3717; 0; 0; 75389.0
264; "drive"; 3717; 727; 60; 75; 104820.0
265; "wait"; 727; 3767; 0; 0; 104147.0
266; "drive"; 3767; 4337; 60; 75; 107076.0
267; "wait"; 4337; 2434; 0; 0; 59675.0
268; "drive"; 2434; 2726; 60; 75; 62628.0
269; "wait"; 2726; 2306; 0; 0; 50419.0
270; "drive"; 2306; 3338; 120; 150; 121817.0
271; "wait"; 3338; 681; 0; 0; 51023.0
272; "drive"; 681; 536; 120; 150; 51140.0
273; "wait"; 536; 4583; 0; 0; 50698.0
274; "drive"; 4583; 943; 60; 75; 52508.0
275; "wait"; 943; 3069; 0; 0; 51564.0
276; "drive"; 3069; 4460; 60; 75; 51564.0
277; "wait"; 4460; 1808; 0; 0; 49300.0
278; "drive"; 1808; 2343; 60; 75; 49300.0
279; "wait"; 2343; 419; 0; 0; 47751.0
280; "drive"; 419; 147; 60; 75; 81615.0
281; "wait"; 147; 4355; 0; 0; 81615.0
282; "drive"; 4355; 884; 60; 75; 81615.0
283; "wait"; 884; 3019; 0; 0; 10667.0
284; "drive"; 3019; 3640; 60; 75; 12275.0
285; "wait"; 3640; 3258; 0; 0; 9323.0
286; "drive"; 3258; 1775; 60; 75; 9323.0
287; "drive"; 3629; 3489; 60; 75; 35786.0
288; "wait"; 3489; 1743; 0; 0; 29219.0
289; "drive"; 1743; 2259; 60; 75; 32153.0
290; "wait"; 2259; 328; 0; 0; 24542.0
291; "drive"; 328; 2643; 60; 75; 31578.0
292; "wait"; 2643; 1925; 0; 0; 17759.0
293; "drive"; 1925; 3316; 60; 75; 82816.0
294; "wait"; 3316; 670; 0; 0; 48387.0
295; "drive"; 670; 3225; 60; 75; 49105.0
296; "wait"; 3225; 1346; 0; 0; 49105.0
297; "drive"; 1346; 1599; 60; 75; 49105.0
298; "wait"; 1599; 33; 0; 0; 49105.0
299; "drive"; 33; 2588; 60; 75; 49105.0
300; "wait"; 2588; 2026; 0; 0; 15985.0
301; "drive"; 2026; 1424; 60; 75; 16666.0
302; "wait"; 1424; 715; 0; 0; 5499.0
303; "drive"; 715; 149; 60; 75; 5732.0
304; "wait"; 149; 4202; 0; 0; 5732.0
305; "drive"; 4202; 998; 60; 75; 5732.0
306; "wait"; 998; 2986; 0; 0; 5732.0
307; "drive"; 2986; 4514; 60; 75; 5732.0
308; "wait"; 4514; 1758; 0; 0; 922.0
309; "drive"; 1758; 3611; 120; 150; 2305.0
310; "wait"; 3611; 3170; 0; 0; 2061.0
311; "drive"; 3170; 1733; 60; 75; 17380.0
312; "wait"; 1733; 1044; 0; 0; 1566.0
313; "drive"; 1044; 3325; 120; 150; 10507.0
314; "wait"; 3325; 653; 0; 0; 10507.0
315; "drive"; 653; 172; 60; 75; 11358.0
316; "wait"; 172; 4217; 0; 0; 8515.0
317; "drive"; 4217; 1811; 60; 75; 8575.0
318; "wait"; 1811; 219; 0; 0; 8575.0
319; "drive"; 219; 4610; 120; 150; 10423.0
320; "wait"; 4610; 2733; 0; 0; 3731.0
321; "drive"; 2733; 3057; 60; 75; 38871.0
322; "wait"; 3057; 1603; 0; 0; 38871.0
323; "drive"; 1603; 2591; 120; 150; 38871.0
324; "wait"; 2591; 2024; 0; 0; 36511.0
325; "drive"; 2024; 1852; 60; 75; 113058.0
326; "drive"; 1541; 1323; 60; 75; 29286.0
327; "wait"; 1323; 760; 0; 0; 4087.0
328; "drive"; 760; 4298; 120; 150; 8911.0
329; "wait"; 4298; 2570; 0; 0; 8911.0
330; "drive"; 2570; 2783; 60; 75; 8911.0
331; "wait"; 2783; 1154; 0; 0; 5501.0
332; "drive"; 1154; 2374; 120; 150; 157467.0
333; "wait"; 2374; 2100; 0; 0; 157467.0
334; "drive"; 2100; 401; 60; 75; 157481.0
335; "wait"; 401; 3544; 0; 0; 157193.0
336; "drive"; 3544; 4031; 60; 75; 158914.0
337; "wait"; 4031; 3430; 0; 0; 88190.0
338; "drive"; 3430; 1939; 120; 150; 88190.0
339; "wait"; 1939; 90; 0; 0; 1979.0
340; "drive"; 90; 1287; 60; 75; 126242.0
341; "wait"; 1287; 875; 0; 0; 39466.0
342; "drive"; 875; 4447; 120; 150; 39695.0
343; "wait"; 4447; 1810; 0; 0; 13752.0
344; "drive"; 1810; 3423; 60; 75; 14025.0
345; "wait"; 3423; 1573; 0; 0; 14025.0
346; "drive"; 1573; 1824; 60; 75; 14025.0
347; "wait"; 1824; 394; 0; 0; 14025.0
348; "drive"; 394; 599; 60; 75; 14025.0
349; "wait"; 599; 3793; 0; 0; 12418.0
350; "drive"; 3793; 4304; 60; 75; 13970.0
351; "wait"; 4304; 2554; 0; 0; 1972.0
352; "drive"; 2554; 1076; 60; 75; 10958.0
353; "wait"; 1076; 3930; 0; 0; 10958.0
354; "drive"; 3930; 4627; 60; 75; 10958.0
355; "wait"; 4627; 2734; 0; 0; 10958.0
356; "drive"; 2734; 245; 60; 75; 10958.0
357; "wait"; 245; 4306; 0; 0; 10838.0
358; "drive"; 4306; 3777; 60; 75; 157307.0
359; "wait"; 3777; 3029; 0; 0; 16055.0
360; "drive"; 3029; 805; 60; 75; 53217.0
361; "wait"; 805; 3822; 0; 0; 36340.0
362; "drive"; 3822; 4410; 60; 75; 55517.0
363; "wait"; 4410; 2524; 0; 0; 53205.0
364; "drive"; 2524; 3749; 60; 75; 69065.0
365; "drive"; 4231; 1704; 60; 75; 34791.0
366; "wait"; 1704; 1023; 0; 0; 329.0
367; "drive"; 1023; 1001; 60; 75; 1178.0
368; "wait"; 1001; 3068; 0; 0; 1178.0
369; "drive"; 3068; 4554; 60; 75; 19244.0
370; "wait"; 4554; 1861; 0; 0; 19244.0
371; "drive"; 1861; 1979; 60; 75; 19244.0
372; "wait"; 1979; 139; 0; 0; 8625.0
373; "drive"; 139; 2019; 60; 75; 14282.0
374; "wait"; 2019; 242; 0; 0; 10793.0
375; "drive"; 242; 768; 60; 75; 33781.0
376; "wait"; 768; 3582; 0; 0; 30803.0
377; "drive"; 3582; 4226; 60; 75; 50131.0
378; "wait"; 4226; 2675; 0; 0; 43943.0
379; "drive"; 2675; 2858; 120; 150; 66771.0
380; "wait"; 2858; 2119; 0; 0; 63881.0
381; "drive"; 2119; 1637; 60; 75; 133875.0
382; "wait"; 1637; 1104; 0; 0; 133875.0
383; "drive"; 1104; 1042; 120; 150; 133875.0
384; "wait"; 1042; 3922; 0; 0; 36299.0
385; "drive"; 3922; 4097; 60; 75; 78690.0
386; "wait"; 4097; 3398; 0; 0; 42460.0
387; "drive"; 3398; 4267; 60; 75; 53444.0
388; "wait"; 4267; 2781; 0; 0; 24753.0
389; "drive"; 2781; 2982; 60; 75; 28370.0
390; "wait"; 2982; 1542; 0; 0; 28370.0
391; "drive"; 1542; 1973; 60; 75; 28370.0
392; "wait"; 1973; 151; 0; 0; 28370.0
393; "drive"; 151; 3565; 60; 75; 28370.0
394; "drive"; 2805; 2363; 60; 75; 12498.0
395; "wait"; 2363; 1970; 0; 0; 12498.0
396; "drive"; 1970; 1448; 60; 75; 12498.0
397; "wait"; 1448; 705; 0; 0; 12498.0
398; "drive"; 705; 174; 60; 75; 12498.0
399; "wait"; 174; 4236; 0; 0; 2367.0
400; "drive"; 4236; 4341; 60; 75; 7194.0
401; "wait"; 4341; 2440; 0; 0; 7194.0
402; "drive"; 2440; 3530; 60; 75; 22431.0
403; "wait"; 3530; 1625; 0; 0; 7267.0
404; "drive"; 1625; 1236; 120; 150; 214644.0
405; "wait"; 1236; 990; 0; 0; 214644.0
406; "drive"; 990; 224; 60; 75; 214644.0
407; "wait"; 224; 4310; 0; 0; 17420.0
408; "drive"; 4310; 3857; 120; 150; 17822.0
409; "wait"; 3857; 2422; 0; 0; 13542.0
410; "drive"; 2422; 2528; 60; 75; 39377.0
411; "wait"; 2528; 1943; 0; 0; 36864.0
412; "drive"; 1943; 1348; 60; 75; 36864.0
413; "wait"; 1348; 645; 0; 0; 25760.0
414; "drive"; 645; 868; 60; 75; 46376.0
415; "wait"; 868; 2998; 0; 0; 42882.0
416; "drive"; 2998; 3610; 60; 75; 43717.0
417; "wait"; 3610; 3191; 0; 0; 43717.0
418; "drive"; 3191; 2557; 60; 75; 43717.0
419; "wait"; 2557; 1848; 0; 0; 1790.0
420; "drive"; 1848; 2803; 60; 75; 2479.0
421; "wait"; 2803; 2275; 0; 0; 0.0
422; "drive"; 2275; 629; 60; 75; 74221.0
423; "drive"; 2081; 1717; 120; 150; 75802.0
424; "wait"; 1717; 1146; 0; 0; 1781.0
425; "drive"; 1146; 416; 60; 75; 5014.0
426; "wait"; 416; 4648; 0; 0; 5014.0
427; "drive"; 4648; 3721; 180; 225; 13100.0
428; "wait"; 3721; 3188; 0; 0; 13065.0
429; "drive"; 3188; 3453; 120; 150; 14024.0
430; "wait"; 3453; 1482; 0; 0; 13673.0
431; "drive"; 1482; 1777; 60; 75; 21000.0
432; "wait"; 1777; 332; 0; 0; 19069.0
433; "drive"; 332; 826; 180; 225; 19192.0
434; "wait"; 826; 3840; 0; 0; 19192.0
435; "drive"; 3840; 4378; 60; 75; 19192.0
436; "wait"; 4378; 2511; 0; 0; 16500.0
437; "drive"; 2511; 2789; 60; 75; 25631.0
438; "wait"; 2789; 1266; 0; 0; 25631.0
439; "drive"; 1266; 806; 60; 75; 25631.0
440; "wait"; 806; 3719; 0; 0; 18466.0
441; "drive"; 3719; 4297; 120; 150; 18466.0
442; "wait"; 4297; 2605; 0; 0; 18466.0
443; "drive"; 2605; 1112; 60; 75; 18466.0
444; "wait"; 1112; 4022; 0; 0; 17896.0
445; "drive"; 4022; 2375; 180; 225; 29928.0
446; "wait"; 2375; 2154; 0; 0; 29928.0
447; "drive"; 2154; 1421; 60; 75; 29928.0
448; "wait"; 1421; 851; 0; 0; 29928.0
449; "drive"; 851; 3210; 300; 375; 79634.0
450; "drive"; 2939; 102; 300; 375; 12551.0
451; "wait"; 102; 4547; 0; 0; 12551.0
452; "drive"; 4547; 3552; 60; 75; 12551.0
453; "wait"; 3552; 3282; 0; 0; 7298.0
454; "drive"; 3282; 4208; 180; 225; 7298.0
455; "wait"; 4208; 2775; 0; 0; 6070.0
456; "drive"; 2775; 530; 60; 75; 6070.0
457; "wait"; 530; 4599; 0; 0; 6070.0
458; "drive"; 4599; 3644; 120; 150; 8778.0
459; "wait"; 3644; 3350; 0; 0; 8778.0
460; "drive"; 3350; 989; 60; 75; 25952.0
461; "wait"; 989; 2949; 0; 0; 25952.0
462; "drive"; 2949; 2578; 60; 75; 25952.0
463; "wait"; 2578; 1847; 0; 0; 11309.0
464; "drive"; 1847; 3456; 60; 75; 11332.0
465; "wait"; 3456; 1741; 0; 0; 11332.0
466; "drive"; 1741; 2317; 180; 225; 11332.0
467; "wait"; 2317; 418; 0; 0; 10717.0
468; "drive"; 418; 1033; 60; 75; 11609.0
469; "wait"; 1033; 3936; 0; 0; 10665.0
470; "drive"; 3936; 974; 120; 150; 10665.0
471; "wait"; 974; 2961; 0; 0; 9943.0
472; "drive"; 2961; 2621; 180; 225; 9943.0
473; "wait"; 2621; 1901; 0; 0; 9390.0
474; "drive"; 1901; 1368; 60; 75; 71782.0
475; "wait"; 1368; 634; 0; 0; 3234.0
476; "drive"; 634; 2241; 120; 150; 3234.0
477; "drive"; 4383; 1546; 60; 75; 9318.0
478; "wait"; 1546; 32; 0; 0; 1706.0
479; "drive"; 32; 3834; 60; 75; 66871.0
480; "wait"; 3834; 3203; 0; 0; 7475.0
481; "drive"; 3203; 2640; 60; 75; 27307.0
482; "wait"; 2640; 2009; 0; 0; 27307.0
483; "drive"; 2009; 1836; 60; 75; 27307.0
484; "wait"; 1836; 284; 0; 0; 19031.0
485; "drive"; 284; 1863; 60; 75; 25147.0
486; "wait"; 1863; 374; 0; 0; 15637.0
487; "drive"; 374; 600; 60; 75; 15920.0
488; "wait"; 600; 3747; 0; 0; 14929.0
489; "drive"; 3747; 4633; 60; 75; 15272.0
490; "wait"; 4633; 2827; 0; 0; 7626.0
491; "drive"; 2827; 2692; 120; 150; 10055.0
492; "wait"; 2692; 2273; 0; 0; 4896.0
493; "drive"; 2273; 1726; 120; 150; 17824.0
494; "wait"; 1726; 1144; 0; 0; 14488.0
495; "drive"; 1144; 461; 60; 75; 22935.0
496; "wait"; 461; 4476; 0; 0; 22935.0
497; "drive"; 4476; 3548; 60; 75; 22935.0
498; "wait"; 3548; 3340; 0; 0; 9294.0
499; "drive"; 3340; 2607; 60; 75; 18855.0
500; "wait"; 2607; 1905; 0; 0; 18027.0
501; "drive"; 1905; 1355; 60; 75; 36567.0
502; "wait"; 1355; 612; 0; 0; 32221.0
503; "drive"; 612; 2208; 60; 75; 48436.0
504; "drive"; 1450; 1899; 60; 75; 89136.0
505; "wait"; 1899; 175; 0; 0; 77657.0
506; "drive"; 175; 766; 60; 75; 96450.0
507; "wait"; 766; 3667; 0; 0; 92720.0
508; "drive"; 3667; 3982; 60; 75; 111039.0
509; "wait"; 3982; 2365; 0; 0; 32917.0
510; "drive"; 2365; 2682; 60; 75; 52332.0
511; "wait"; 2682; 1226; 0; 0; 52332.0
512; "drive"; 1226; 1693; 60; 75; 52332.0
513; "wait"; 1693; 1131; 0; 0; 50986.0
514; "drive"; 1131; 526; 120; 150; 83868.0
515; "wait"; 526; 4587; 0; 0; 30219.0
516; "drive"; 4587; 4153; 120; 150; 31815.0
517; "wait"; 4153; 2725; 0; 0; 22600.0
518; "drive"; 2725; 2806; 60; 75; 23448.0
519; "wait"; 2806; 2265; 0; 0; 22282.0
520; "drive"; 2265; 1679; 60; 75; 22282.0
521; "wait"; 1679; 966; 0; 0; 22272.0
522; "drive"; 966; 3559; 60; 75; 22272.0
523; "wait"; 3559; 3306; 0; 0; 21518.0
524; "drive"; 3306; 4084; 60; 75; 73461.0
525; "wait"; 4084; 3504; 0; 0; 73461.0
526; "drive"; 3504; 2443; 60; 75; 73461.0
527; "wait"; 2443; 2177; 0; 0; 6373.0
528; "drive"; 2177; 3125; 60; 75; 8984.0
